state,jjm_district,jjm_block,jjm_panchayat_id,jjm_panchayat,jjm_village_id,jjm_village,lgd_village_id,lgd_village,district_from_header,source_file,serial_no,shrug_village_id,shrug_shrid2,shrug_village_name,shrug_district,shrug_subdistrict,shrug_lgd_gp_code,shrug_gp_name
Karnataka,Chikkaballapura,Chikballapur,62511,Doddapayalagurki,154011,BAYYAPPANAHALLY,623512,Byappanahalli,Chikkaballapura,Chikkaballapura.xls,118,623512.0,11-29-582-05596-623512,byappanahalli,chikkaballapura,chikkaballapura,218831.0,Doddapayalagurki
Karnataka,Chikkaballapura,Gudibanda,62600,BEECHAGANAHALLY,154709,BEECHAGANAHALLI.,623745,Beechaganahalli,Chikkaballapura,Chikkaballapura.xls,119,623745.0,11-29-582-05597-623745,beechaganahalli,chikkaballapura,gudibanda,218917.0,Beechaganahally
Karnataka,Chikkaballapura,Chikballapur,62519,Doddamarali,154078,BEEDAGANAHALLY,623632,Beedaganahalli,Chikkaballapura,Chikkaballapura.xls,120,623632.0,11-29-582-05596-623632,beedaganahalli,chikkaballapura,chikkaballapura,218830.0,Doddamarali
Karnataka,Chikkaballapura,Chintamani,62555,CHILAKALANERPU,154420,BEEDALAHALLY,624310,Beedalahalli,Chikkaballapura,Chikkaballapura.xls,121,624310.0,11-29-582-05600-624310,beedalahalli,chikkaballapura,chintamani,218850.0,Chilakalanerpu
Karnataka,Chikkaballapura,Chikballapur,62527,Gollahalli,154146,BEERAGANAHALLY,623504,Beeraganahalli,Chikkaballapura,Chikkaballapura.xls,122,623504.0,11-29-582-05596-623504,beeraganahalli,chikkaballapura,chikkaballapura,218832.0,Gollahalli
Karnataka,Chikkaballapura,Gauribidanur,62583,PURA,154604,BEERAMANGALA,623383,Beeramangala,Chikkaballapura,Chikkaballapura.xls,123,623383.0,11-29-582-05595-623383,beeramangala,chikkaballapura,gauribidanur,218911.0,Pura
Karnataka,Chikkaballapura,Sidlaghatta,62706,Kothanur,155782,BEERAPPANAHALLI,624179,Beerappanahalli,Chikkaballapura,Chikkaballapura.xls,124,624179.0,11-29-582-05599-624179,beerappanahalli,chikkaballapura,sidlaghatta,219030.0,Kothanur
Karnataka,Chikkaballapura,Chintamani,62541,Santekalla Halli,154271,BEERJENAHALLY,624613,Beerajenahalli,Chikkaballapura,Chikkaballapura.xls,125,624613.0,11-29-582-05600-624613,beerajenahalli,chikkaballapura,chintamani,218874.0,Santekalla Halli
Karnataka,Chikkaballapura,Bagepalli,62747,PULIGAL.,156124,BELLALAMAPALLI,623987,Bellalampalli,Chikkaballapura,Chikkaballapura.xls,126,623987.0,11-29-582-05598-623987,bellalampalli,chikkaballapura,bagepalli,218781.0,Puligallu
Karnataka,Chikkaballapura,Sidlaghatta,62710,Anur,155813,BELLUTI,624220,Belluti,Chikkaballapura,Chikkaballapura.xls,127,624220.0,11-29-582-05599-624220,belluti,chikkaballapura,sidlaghatta,219019.0,Anur
Karnataka,Chikkaballapura,Gauribidanur,62564,THONDEBAVI,154503,BELTHUR,623381,Belathur,Chikkaballapura,Chikkaballapura.xls,128,623381.0,11-29-582-05595-623381,belathur,chikkaballapura,gauribidanur,218915.0,Thondebavi
Karnataka,Chikkaballapura,Gudibanda,62606,HAMPASANDRA,154819,BENNEPARTHI,623697,Benneparthi,Chikkaballapura,Chikkaballapura.xls,129,623697.0,11-29-582-05597-623697,benneparthi,chikkaballapura,gudibanda,218918.0,Hampasandra
Karnataka,Chikkaballapura,Bagepalli,62743,NAREMADDEPALLI,156100,BESTALAPALLI,623960,Bestharapalli,Chikkaballapura,Chikkaballapura.xls,130,623960.0,11-29-582-05598-623960,bestharapalli,chikkaballapura,bagepalli,218777.0,Naremuddepalli
Karnataka,Chikkaballapura,Gauribidanur,62587,Bevinahalli,154624,BEVANAHALLY,623355,Bevinahalli,Chikkaballapura,Chikkaballapura.xls,131,623355.0,11-29-582-05595-623355,bevinahalli,chikkaballapura,gauribidanur,218883.0,Bevinahalli
Karnataka,Chikkaballapura,Sidlaghatta,62712,BHAKTHARAHALLI,155821,BHAKARAHALLI,624243,Baktharahalli,Chikkaballapura,Chikkaballapura.xls,132,624243.0,11-29-582-05599-624243,baktharahalli,chikkaballapura,sidlaghatta,219021.0,Bhakthara Halli
Karnataka,Chikkaballapura,Gauribidanur,62583,PURA,664973,BHAKTARAHALLI,623210,Bhaktarahalli,Chikkaballapura,Chikkaballapura.xls,133,623210.0,11-29-582-05595-623210,bhaktarahalli,chikkaballapura,gauribidanur,218911.0,Pura
Karnataka,Chikkaballapura,Gudibanda,62602,Varlakonda,664505,BHATHALAHALLY,926178,BHATHALAHALLY(M),Chikkaballapura,Chikkaballapura.xls,134,,,,,,,
Karnataka,Chikkaballapura,Sidlaghatta,62705,Devaramallur,155775,BHODALA,624192,Budhala,Chikkaballapura,Chikkaballapura.xls,135,624192.0,11-29-582-05599-624192,budhala,chikkaballapura,sidlaghatta,219023.0,Devaramallur
Karnataka,Chikkaballapura,Gudibanda,62601,Tirumani,154731,BHOGENAHALLI,623736,Bhogenahalli,Chikkaballapura,Chikkaballapura.xls,136,623736.0,11-29-582-05597-623736,bhogenahalli,chikkaballapura,gudibanda,218920.0,Tirumani
Karnataka,Chikkaballapura,Chintamani,62537,Raguttahalli,154250,BHRAHMANA HALLY,624409,Brahmanahalli,Chikkaballapura,Chikkaballapura.xls,137,624409.0,11-29-582-05600-624409,brahmanahalli,chikkaballapura,chintamani,218873.0,Raguttahalli
Karnataka,Chikkaballapura,Gauribidanur,62577,JARABANDANAHALLY,154571,BHUMENAHALLY,623397,Bhumenahalli,Chikkaballapura,Chikkaballapura.xls,138,623397.0,11-29-582-05595-623397,bhumenahalli,chikkaballapura,gauribidanur,218899.0,Jarabandanahalli
Karnataka,Chikkaballapura,Chintamani,62551,Munaganahalli,664967,BIDDAGANAHALLI,624661,Chetlapalligadde,Chikkaballapura,Chikkaballapura.xls,139,624661.0,11-29-582-05600-624661,chetlapalligadde,chikkaballapura,chintamani,218867.0,Munaganahalli
Karnataka,Chikkaballapura,Chintamani,62530,KADADHALAMARI,154179,BILLANDLAHALLY,624373,Billandlahalli,Chikkaballapura,Chikkaballapura.xls,140,624373.0,11-29-582-05600-624373,billandlahalli,chikkaballapura,chintamani,218855.0,Kadadanamari
Karnataka,Chikkaballapura,Bagepalli,62729,BILLUR,155982,BILLUR,623930,Billur,Chikkaballapura,Chikkaballapura.xls,141,623930.0,11-29-582-05598-623930,billur,chikkaballapura,bagepalli,218763.0,Billur
Karnataka,Chikkaballapura,Chintamani,62532,Upparapet,665043,BINGANAHALLI,925621,BINGANAHALLI,Chikkaballapura,Chikkaballapura.xls,142,,,,,,,
Karnataka,Chikkaballapura,Sidlaghatta,62722,Palicherlu,155916,BINNEMANGALA,624112,Binnamangala,Chikkaballapura,Chikkaballapura.xls,143,624112.0,11-29-582-05599-624112,binnamangala,chikkaballapura,sidlaghatta,219037.0,Palicherlu
Karnataka,Chikkaballapura,Gauribidanur,62583,PURA,154608,BISILAHALLY,623384,Bisalahalli,Chikkaballapura,Chikkaballapura.xls,144,623384.0,11-29-582-05595-623384,bisalahalli,chikkaballapura,gauribidanur,218911.0,Pura
Karnataka,Chikkaballapura,Chikballapur,299793,ADDAGALLU,153987,BISSAYYAGARAHALLY,623494,Bisaigarahalli,Chikkaballapura,Chikkaballapura.xls,145,623494.0,11-29-582-05596-623494,bisaigarahalli,chikkaballapura,chikkaballapura,272729.0,Addagallu
Karnataka,Chikkaballapura,Gauribidanur,62598,Vatadahosahalli,154704,BODABANDANAHALLY,623299,Bodabandahalli,Chikkaballapura,Chikkaballapura.xls,146,623299.0,11-29-582-05595-623299,bodabandahalli,chikkaballapura,gauribidanur,218916.0,Vatadahosahalli
Karnataka,Chikkaballapura,Chintamani,62530,KADADHALAMARI,154181,BODAGUNDLAHALLY,624375,Bodigundlapalli,Chikkaballapura,Chikkaballapura.xls,147,624375.0,11-29-582-05600-624375,bodigundlapalli,chikkaballapura,chintamani,218855.0,Kadadanamari
Karnataka,Chikkaballapura,Chintamani,62529,PEDDUR,154166,BODAGUNDLAHALLY,624461,Bodigundlahalli,Chikkaballapura,Chikkaballapura.xls,148,624461.0,11-29-582-05600-624461,bodigundlahalli,chikkaballapura,chintamani,218871.0,Peddur
Karnataka,Chikkaballapura,Chintamani,62540,Mastenahalli,154266,BODAGUR,624589,Bodaguru,Chikkaballapura,Chikkaballapura.xls,149,624589.0,11-29-582-05600-624589,bodaguru,chikkaballapura,chintamani,218864.0,Mastenahalli
Karnataka,Chikkaballapura,Sidlaghatta,62710,Anur,155812,BODAGUR,624222,Bodaguru,Chikkaballapura,Chikkaballapura.xls,150,624222.0,11-29-582-05599-624222,bodaguru,chikkaballapura,sidlaghatta,219019.0,Anur
Karnataka,Chikkaballapura,Chintamani,62533,Batlahalli,154209,BODAMPALLI,624386,Bodampalli,Chikkaballapura,Chikkaballapura.xls,151,624386.0,11-29-582-05600-624386,bodampalli,chikkaballapura,chintamani,218847.0,Batlahalli
Karnataka,Chikkaballapura,Chintamani,299794,MINDIGAL,154349,BODANAMARI,624519,Bodanamari,Chikkaballapura,Chikkaballapura.xls,152,624519.0,11-29-582-05600-624519,bodanamari,chikkaballapura,chintamani,272730.0,Mindigal
Karnataka,Chikkaballapura,Chikballapur,62524,Thippanahalli,699543,BODHAGANAHALLI,623564,BODHAGANAHALLI,Chikkaballapura,Chikkaballapura.xls,153,623564.0,11-29-582-05596-623564,chikballapur rural,chikkaballapura,chikkaballapura,251979.0,Chik Ballapur
Karnataka,Chikkaballapura,Bagepalli,62736,Joolapalya,156044,BODIKADIREPALLI,623905,Bodikadirepalli,Chikkaballapura,Chikkaballapura.xls,154,623905.0,11-29-582-05598-623905,bodikadirepalli,chikkaballapura,bagepalli,218770.0,Joolapalya
Karnataka,Chikkaballapura,Chikballapur,62508,Kammaguttahalli,153976,BODINARENAHALLY,623445,Bodinarenahalli,Chikkaballapura,Chikkaballapura.xls,155,623445.0,11-29-582-05596-623445,bodinarenahalli,chikkaballapura,chikkaballapura,218835.0,Kammaguttahalli
Karnataka,Chikkaballapura,Chikballapur,299793,ADDAGALLU,153988,BOGAPARTHI,623488,Bhogaparthi,Chikkaballapura,Chikkaballapura.xls,156,623488.0,11-29-582-05596-623488,bhogaparthi,chikkaballapura,chikkaballapura,272729.0,Addagallu
Karnataka,Chikkaballapura,Chikballapur,62508,Kammaguttahalli,153973,BOMMAGANAHALLY,623441,Bommaganahalli,Chikkaballapura,Chikkaballapura.xls,157,623441.0,11-29-582-05596-623441,bommaganahalli,chikkaballapura,chikkaballapura,218835.0,Kammaguttahalli
Karnataka,Chikkaballapura,Sidlaghatta,62705,Devaramallur,155774,BOMMANAHALLI,624195,Bommanahalli,Chikkaballapura,Chikkaballapura.xls,158,624195.0,11-29-582-05599-624195,bommanahalli,chikkaballapura,sidlaghatta,219023.0,Devaramallur
Karnataka,Chikkaballapura,Gudibanda,62602,Varlakonda,154752,BOMMANAHALLI,623773,Bommanahalli,Chikkaballapura,Chikkaballapura.xls,159,623773.0,11-29-582-05597-623773,bommanahalli,chikkaballapura,gudibanda,218922.0,Varlakonda
Karnataka,Chikkaballapura,Chikballapur,62511,Doddapayalagurki,154007,BOMMANAHALLY,623460,Bommahalli,Chikkaballapura,Chikkaballapura.xls,160,623460.0,11-29-582-05596-623460,bommahalli,chikkaballapura,chikkaballapura,218831.0,Doddapayalagurki
Karnataka,Chikkaballapura,Bagepalli,299792,POLINAYAKANAPALLI,664547,BOMMASANDRA,623915,Bommasandra,Chikkaballapura,Chikkaballapura.xls,161,623915.0,11-29-582-05598-623915,bommasandra,chikkaballapura,bagepalli,272728.0,Polinayakanapalli
Karnataka,Chikkaballapura,Chintamani,62532,Upparapet,154204,BOMMEKALLU,624563,Bommekallu,Chikkaballapura,Chikkaballapura.xls,162,624563.0,11-29-582-05600-624563,bommekallu,chikkaballapura,chintamani,218877.0,Upparapet
Karnataka,Chikkaballapura,Chikballapur,62525,Poshottahalli,154126,BOMMENAHALLY,623590,Bommenahalli,Chikkaballapura,Chikkaballapura.xls,163,623590.0,11-29-582-05596-623590,bommenahalli,chikkaballapura,chikkaballapura,218844.0,Poshottahalli
Karnataka,Chikkaballapura,Chikballapur,62518,Kondenahalli,154069,BOMMENAHALLY,623645,Bommenahalli,Chikkaballapura,Chikkaballapura.xls,164,623645.0,11-29-582-05596-623645,bommenahalli,chikkaballapura,chikkaballapura,218836.0,Kondenahalli
Karnataka,Chikkaballapura,Chintamani,62556,YENIGADHELE,154433,BOMMEPALLI,624326,Bommepalli,Chikkaballapura,Chikkaballapura.xls,165,624326.0,11-29-582-05600-624326,bommepalli,chikkaballapura,chintamani,218879.0,Yenigadele
Karnataka,Chikkaballapura,Gauribidanur,62597,Mudagere,694066,BOMMSETTYHALLY,623206,BOMMSETTYHALLY,Chikkaballapura,Chikkaballapura.xls,166,623206.0,11-29-582-05595-623206,bommasettihalli,chikkaballapura,gauribidanur,251978.0,Gauribidanur
Karnataka,Chikkaballapura,Gauribidanur,62564,THONDEBAVI,154501,BOOMENAHALLY,623378,Bhumenahalli,Chikkaballapura,Chikkaballapura.xls,167,623378.0,11-29-582-05595-623378,bhumenahalli,chikkaballapura,gauribidanur,218915.0,Thondebavi
Karnataka,Chikkaballapura,Chintamani,62550,Bhommisettihalli,154362,BOOMISHETTIHALLY,624479,Bhoomi Setti Halli,Chikkaballapura,Chikkaballapura.xls,168,624479.0,11-29-582-05600-624479,bhoomi setti halli,chikkaballapura,chintamani,218848.0,Bhommisettihalli
Karnataka,Chikkaballapura,Chintamani,299794,MINDIGAL,154192,BOOPANAHALLY,624415,Bhoopanahalli,Chikkaballapura,Chikkaballapura.xls,169,624415.0,11-29-582-05600-624415,bhoopanahalli,chikkaballapura,chintamani,272730.0,Mindigal
Karnataka,Chikkaballapura,Bagepalli,62729,BILLUR,695238,BOVIPALLI,623924,BOVIPALLI,Chikkaballapura,Chikkaballapura.xls,170,623924.0,11-29-582-05598-623924,boyipalli,chikkaballapura,bagepalli,218763.0,Billur
Karnataka,Chikkaballapura,Chikballapur,62510,PERESANDRA,153996,BOYINAHALLY,623457,Boyanahalli,Chikkaballapura,Chikkaballapura.xls,171,623457.0,11-29-582-05596-623457,boyanahalli,chikkaballapura,chikkaballapura,218843.0,Peresandra
Karnataka,Chikkaballapura,Bagepalli,62750,Thimamapalli,664546,Boyinavaripalli,623808,Boyinavaripalli,Chikkaballapura,Chikkaballapura.xls,172,623808.0,11-29-582-05598-623808,boyinavaripalli,chikkaballapura,bagepalli,218784.0,Thimamapalli
Karnataka,Chikkaballapura,Sidlaghatta,62719,GANJIGUNTE,155890,BRAHMANARAHALLY,926195,BRAMHANARAHALLI,Chikkaballapura,Chikkaballapura.xls,173,,,,,,,
Karnataka,Chikkaballapura,Gudibanda,62605,ULLODU,154803,BRAMHANARAHALLI,623720,Brahmanarahalli,Chikkaballapura,Chikkaballapura.xls,174,623720.0,11-29-582-05597-623720,brahmanarahalli,chikkaballapura,gudibanda,218921.0,Ullodu
Karnataka,Chikkaballapura,Bagepalli,62730,CHAKAVEL,155996,BUDDALAVARIPALLI,623976,Buddalavaripalli,Chikkaballapura,Chikkaballapura.xls,175,623976.0,11-29-582-05598-623976,buddalavaripalli,chikkaballapura,bagepalli,218764.0,Chakavelu
Karnataka,Chikkaballapura,Sidlaghatta,299797,Talakayalabetta,155748,BUDUGAVARAHALLI,917253,BUDAGAVARAHALLI,Chikkaballapura,Chikkaballapura.xls,176,,,,,,,
Karnataka,Chikkaballapura,Gauribidanur,62582,NAMAGONDLU,154598,BUDUGENAHALLY,623341,Budigenahalli,Chikkaballapura,Chikkaballapura.xls,177,623341.0,11-29-582-05595-623341,budigenahalli,chikkaballapura,gauribidanur,218910.0,Namagondlu
Karnataka,Chikkaballapura,Gauribidanur,299795,SHYAMPURA,154555,BUDUKATIMMANAHALLY,623428,Budagathimmanahalli,Chikkaballapura,Chikkaballapura.xls,178,623428.0,11-29-582-05595-623428,budagathimmanahalli,chikkaballapura,gauribidanur,272731.0,Shyampura
Karnataka,Chikkaballapura,Chintamani,62535,KAGATHI,154224,BUKKANAHALLY,624585,Bukkanahalli,Chikkaballapura,Chikkaballapura.xls,179,624585.0,11-29-582-05600-624585,bukkanahalli,chikkaballapura,chintamani,218856.0,Kagathi
Karnataka,Chikkaballapura,Gudibanda,62604,Yellod,154786,BULLASANDRA,623683,Bullasandra,Chikkaballapura,Chikkaballapura.xls,180,623683.0,11-29-582-05597-623683,bullasandra,chikkaballapura,gudibanda,218923.0,Yellod
Karnataka,Chikkaballapura,Chintamani,62557,BURUDAGUNTE,154437,BURADAGUNTE,624333,Burudugunte,Chikkaballapura,Chikkaballapura.xls,181,624333.0,11-29-582-05600-624333,burudugunte,chikkaballapura,chintamani,218849.0,Buradagunte
Karnataka,Chikkaballapura,Bagepalli,62737,KANAGAMAKALAPALLI,156060,BURAGAMADGU,623890,Booragamadagu,Chikkaballapura,Chikkaballapura.xls,182,623890.0,11-29-582-05598-623890,booragamadagu,chikkaballapura,bagepalli,218771.0,Kanagamakala Palli
Karnataka,Chikkaballapura,Chintamani,62542,OOLAVADI,154281,BURAGAMAKALAHALLY,624648,Booragamakalahalli,Chikkaballapura,Chikkaballapura.xls,183,624648.0,11-29-582-05600-624648,booragamakalahalli,chikkaballapura,chintamani,218870.0,Oolavadi
Karnataka,Chikkaballapura,Chintamani,62532,Upparapet,154203,BURAGAMAKALAHALLY,624562,Booragamakalahalli,Chikkaballapura,Chikkaballapura.xls,184,624562.0,11-29-582-05600-624562,booragamakalahalli,chikkaballapura,chintamani,218877.0,Upparapet
Karnataka,Chikkaballapura,Bagepalli,62737,KANAGAMAKALAPALLI,156054,BUTTUVARAPALLI,623879,Buttivaripalli,Chikkaballapura,Chikkaballapura.xls,185,623879.0,11-29-582-05598-623879,buttivaripalli,chikkaballapura,bagepalli,218771.0,Kanagamakala Palli
Karnataka,Chikkaballapura,Chintamani,62552,Muragamalla,154386,BYANAHALLY,624488,Bynahalli,Chikkaballapura,Chikkaballapura.xls,186,624488.0,11-29-582-05600-624488,bynahalli,chikkaballapura,chintamani,218868.0,Muragamalla
Karnataka,Chikkaballapura,Sidlaghatta,62704,DIBBURAHALLI,155761,BYAPANAHALLI,624048,Byyappanahalli,Chikkaballapura,Chikkaballapura.xls,187,624048.0,11-29-582-05599-624048,byyappanahalli,chikkaballapura,sidlaghatta,219024.0,Dibburahalli
Karnataka,Chikkaballapura,Chikballapur,62522,Nandi,154100,BYARANAYAKANAHALLI,939386,BAIRANAYAKANAHALLI.,Chikkaballapura,Chikkaballapura.xls,188,,,,,,,
Karnataka,Chikkaballapura,Chintamani,62550,Bhommisettihalli,154371,BYARASANDRA,624446,Byrasandra,Chikkaballapura,Chikkaballapura.xls,189,624446.0,11-29-582-05600-624446,byrasandra,chikkaballapura,chintamani,218848.0,Bhommisettihalli
Karnataka,Chikkaballapura,Gauribidanur,62588,BYCHAPURA,154632,BYCHAPURA,623242,Bychapura,Chikkaballapura,Chikkaballapura.xls,190,623242.0,11-29-582-05595-623242,bychapura,chikkaballapura,gauribidanur,218884.0,Bychapura
Karnataka,Chikkaballapura,Sidlaghatta,62722,Palicherlu,155917,BYRAGANAHALLI,624111,Byraganahalli,Chikkaballapura,Chikkaballapura.xls,191,624111.0,11-29-582-05599-624111,byraganahalli,chikkaballapura,sidlaghatta,219037.0,Palicherlu
Karnataka,Chikkaballapura,Sidlaghatta,62718,E.THIMMASANDRA,155873,BYRAGANAHALLI,624024,Byraganahalli,Chikkaballapura,Chikkaballapura.xls,192,624024.0,11-29-582-05599-624024,byraganahalli,chikkaballapura,sidlaghatta,219041.0,Thimmsandra
Karnataka,Chikkaballapura,Sidlaghatta,62710,Anur,155809,BYRANAKANAHALLI,624207,Byranaikanahalli,Chikkaballapura,Chikkaballapura.xls,193,624207.0,11-29-582-05599-624207,byranaikanahalli,chikkaballapura,sidlaghatta,219019.0,Anur
Karnataka,Chikkaballapura,Bagepalli,62731,CHELUR,155998,BYRAPPANAHALLI,624015,Chelur (CT),Chikkaballapura,Chikkaballapura.xls,194,624015.0,11-29-582-05598-624015,,chikkaballapura,bagepalli,218765.0,Chelur
Karnataka,Chikkaballapura,Bagepalli,62731,CHELUR,695239,BYRAPPANAHALLI,624012,BYRAPPANAHALLI,Chikkaballapura,Chikkaballapura.xls,195,624012.0,11-29-582-05598-624012,byrappalli,chikkaballapura,bagepalli,218765.0,Chelur
Karnataka,Chikkaballapura,Sidlaghatta,62721,J.VENKATAPURA,155910,BYRASANDRA,624272,Byarasandra,Chikkaballapura,Chikkaballapura.xls,196,624272.0,11-29-582-05599-624272,byarasandra,chikkaballapura,sidlaghatta,219043.0,Venkatapura
Karnataka,Chikkaballapura,Chintamani,62543,Perumachana Halli,154289,CHAAPURA,624597,Chapura,Chikkaballapura,Chikkaballapura.xls,197,624597.0,11-29-582-05600-624597,chapura,chikkaballapura,chintamani,218872.0,Perumachana Halli
Karnataka,Chikkaballapura,Chikballapur,62519,Doddamarali,154082,CHADALAPURA,623636,Chadulapura,Chikkaballapura,Chikkaballapura.xls,198,623636.0,11-29-582-05596-623636,chadulapura,chikkaballapura,chikkaballapura,218830.0,Doddamarali
Karnataka,Chikkaballapura,Sidlaghatta,62702,Ablodu,155737,CHAGE,624162,Chyage,Chikkaballapura,Chikkaballapura.xls,199,624162.0,11-29-582-05599-624162,chyage,chikkaballapura,sidlaghatta,219018.0,Ablodu
Karnataka,Chikkaballapura,Sidlaghatta,62717,S. Devaganahalli,155854,CHAKAPPANAHALLI,624041,Chakappanahalli,Chikkaballapura,Chikkaballapura.xls,200,624041.0,11-29-582-05599-624041,chakappanahalli,chikkaballapura,sidlaghatta,219038.0,S. Devaganahalli
Karnataka,Chikkaballapura,Bagepalli,62730,CHAKAVEL,155993,CHAKAVELU,623979,Chakavelu,Chikkaballapura,Chikkaballapura.xls,201,623979.0,11-29-582-05598-623979,chakavelu,chikkaballapura,bagepalli,218764.0,Chakavelu
Karnataka,Chikkaballapura,Chintamani,62552,Muragamalla,154391,CHALAMAKOTA,624497,Chalamakote,Chikkaballapura,Chikkaballapura.xls,202,624497.0,11-29-582-05600-624497,chalamakote,chikkaballapura,chintamani,218868.0,Muragamalla
Karnataka,Chikkaballapura,Bagepalli,62729,BILLUR,155986,CHAMAVARIPALLI,623923,Chemulavaripalli,Chikkaballapura,Chikkaballapura.xls,203,623923.0,11-29-582-05598-623923,chemulavaripalli,chikkaballapura,bagepalli,218763.0,Billur
Karnataka,Chikkaballapura,Bagepalli,62750,Thimamapalli,156158,Chancharayanapalli,623810,Chancharayanapalli,Chikkaballapura,Chikkaballapura.xls,204,623810.0,11-29-582-05598-623810,chancharayanapalli,chikkaballapura,bagepalli,218784.0,Thimamapalli
Karnataka,Chikkaballapura,Sidlaghatta,62704,DIBBURAHALLI,155756,CHANDAGANAHALLI,925947,CHANDAGANAHALLI,Chikkaballapura,Chikkaballapura.xls,205,,,,,,,
Karnataka,Chikkaballapura,Gauribidanur,62572,Halaganahalli,154546,CHANDANADOOR,623231,Chandanadur,Chikkaballapura,Chikkaballapura.xls,206,623231.0,11-29-582-05595-623231,chandanadur,chikkaballapura,gauribidanur,218893.0,Halaganahalli
Karnataka,Chikkaballapura,Chintamani,62532,Upparapet,154201,CHANDRAHALLY,624571,Chandrahalli,Chikkaballapura,Chikkaballapura.xls,207,624571.0,11-29-582-05600-624571,chandrahalli,chikkaballapura,chintamani,218877.0,Upparapet
Karnataka,Chikkaballapura,Gudibanda,62606,HAMPASANDRA,154824,CHANDUR,623734,Chendur,Chikkaballapura,Chikkaballapura.xls,208,623734.0,11-29-582-05597-623734,chendur,chikkaballapura,gudibanda,218918.0,Hampasandra
Karnataka,Chikkaballapura,Gauribidanur,62563,Chikkakurugodu,665620,CHANNABYRENAHALLY,623386,Chennabyrenahalli,Chikkaballapura,Chikkaballapura.xls,209,,,,,,,
Karnataka,Chikkaballapura,Sidlaghatta,62707,Y.HUNASENAHALLI,155794,CHANNAHALLI,624198,Channahalli,Chikkaballapura,Chikkaballapura.xls,210,624198.0,11-29-582-05599-624198,channahalli,chikkaballapura,sidlaghatta,219044.0,Y. Hunasenahalli
Karnataka,Chikkaballapura,Gauribidanur,62598,Vatadahosahalli,154699,CHANNARAYANAHALLY,623288,Channarayanahalli,Chikkaballapura,Chikkaballapura.xls,211,623288.0,11-29-582-05595-623288,channarayanahalli,chikkaballapura,gauribidanur,218916.0,Vatadahosahalli
Karnataka,Chikkaballapura,Gauribidanur,62564,THONDEBAVI,694558,CHARAKAMITTENAHALLY,623377,CHARAKAMITTENAHALLY,Chikkaballapura,Chikkaballapura.xls,212,623377.0,11-29-582-05595-623377,charakamittenehalli,chikkaballapura,gauribidanur,251978.0,Gauribidanur
