dept,dept_clean,grant_dept,grant_dept_clean,corp,corp_clean,project,project_clean,est_date,est_date_clean,district,district_clean,district_code,taluk,taluk_clean,constituency,constituency_clean,gram_panchayat,gram_panchayat_clean,village,village_clean,habitation,habitation_clean,maintenance_agency,maintenance_agency_clean,op_duration,op_duration_clean,op_duration_from,op_duration_to,rr_no,rr_no_clean,latitude,latitude_clean,longitude,longitude_clean,water_source,water_source_clean,water_source_code,borewell_capacity,borewell_capacity_clean,borewell_capacity_code,unit_capacity,unit_capacity_clean,unit_capacity_code,cost_unit,cost_unit_clean,cost_unit_code,civil_work_details,civil_work_details_clean,cost_civil_work,cost_civil_work_clean,cost_civil_work_code,cost_other_work,cost_other_work_clean,cost_other_work_code,tender_called,tender_called_clean,tender_called_code,maint_agreement,maint_agreement_clean,maint_agreement_code,maint_duration,maint_duration_clean,maint_duration_code,num_bidders,num_bidders_clean,num_bidders_code,install_contract,install_contract_clean,install_contract_code,agency_details,agency_details_clean,accreditation,accreditation_clean,accreditation_code,shutdown_reason,shutdown_reason_clean,num_repairs,num_repairs_clean,num_repairs_code,repair_time_hrs,repair_time_hrs_clean,repair_time_hrs_code,elec_conn_month,elec_conn_month_clean,remarks,remarks_clean,missing_count,corrupted_vars_list,flag_combined,flag_comma_split,flag_decimal_space,flag_six_numbers
RWS,RWS,RDWS & SD,RDWS & SD,,,,,2016-17,2016-17,KOLAR,kolar,kolar,SRINIVASAPURA,SRINIVASAPURA,,,Byraganapalli,Byraganapalli,Bachhireddigaripalli,Bachhireddigaripalli,Bachhireddigaripalli,Bachhireddigaripalli,,,,,,,,,,,,,Borewell,borewell,borewell,,,,500 LPH,500,500,850000,850000,850000,PUF CABIN,puff cabin,400000,400000,400000,450000,450000,450000,YES,yes,yes,YES,yes,yes,,,,,,,NO,no,no,"M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678","M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678",YES,yes,yes,,,,,,,,,,,,,16,,0,0,0,0
RWS,RWS,RDWS & SD,RDWS & SD,,,,,2016-17,2016-17,KOLAR,kolar,kolar,SRINIVASAPURA,SRINIVASAPURA,,,Byraganapalli,Byraganapalli,Bykothur,Bykothur,Bykothur,Bykothur,,,,,,,,,,,,,Borewell,borewell,borewell,,,,500 LPH,500,500,850000,850000,850000,PUF CABIN,puff cabin,400000,400000,400000,450000,450000,450000,YES,yes,yes,YES,yes,yes,,,,,,,NO,no,no,"M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678","M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678",YES,yes,yes,,,,,,,,,,,,,16,,0,0,0,0
RWS,RWS,RDWS & SD,RDWS & SD,,,,,2016-17,2016-17,KOLAR,kolar,kolar,SRINIVASAPURA,SRINIVASAPURA,,,Byraganapalli,Byraganapalli,Byraganapalli,Byraganapalli,Byraganapalli,Byraganapalli,,,,,,,,,,,,,Borewell,borewell,borewell,,,,500 LPH,500,500,850000,850000,850000,PUF CABIN,puff cabin,400000,400000,400000,450000,450000,450000,YES,yes,yes,YES,yes,yes,,,,,,,NO,no,no,"M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678","M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678",YES,yes,yes,,,,,,,,,,,,,16,,0,0,0,0
RWS,RWS,RDWS & SD,RDWS & SD,,,,,2016-17,2016-17,KOLAR,kolar,kolar,SRINIVASAPURA,SRINIVASAPURA,,,Byraganapalli,Byraganapalli,Chillarlapalli,Chillarlapalli,Chillarlapalli,Chillarlapalli,,,,,,,,,,,,,Borewell,borewell,borewell,,,,500 LPH,500,500,850000,850000,850000,PUF CABIN,puff cabin,400000,400000,400000,450000,450000,450000,YES,yes,yes,YES,yes,yes,,,,,,,NO,no,no,"M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678","M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678",YES,yes,yes,,,,,,,,,,,,,16,,0,0,0,0
RWS,RWS,RDWS & SD,RDWS & SD,,,,,2016-17,2016-17,KOLAR,kolar,kolar,SRINIVASAPURA,SRINIVASAPURA,,,Byraganapalli,Byraganapalli,Kothahudya,Kothahudya,Kothahudya,Kothahudya,,,,,,,,,,,,,Borewell,borewell,borewell,,,,500 LPH,500,500,850000,850000,850000,PUF CABIN,puff cabin,400000,400000,400000,450000,450000,450000,YES,yes,yes,YES,yes,yes,,,,,,,NO,no,no,"M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678","M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678",YES,yes,yes,,,,,,,,,,,,,16,,0,0,0,0
RWS,RWS,RDWS & SD,RDWS & SD,,,,,2016-17,2016-17,KOLAR,kolar,kolar,SRINIVASAPURA,SRINIVASAPURA,,,Byraganapalli,Byraganapalli,Nagireddigaripalli,Nagireddigaripalli,Nagireddigaripalli,Nagireddigaripalli,,,,,,,,,,,,,Borewell,borewell,borewell,,,,500 LPH,500,500,850000,850000,850000,PUF CABIN,puff cabin,400000,400000,400000,450000,450000,450000,YES,yes,yes,YES,yes,yes,,,,,,,NO,no,no,"M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678","M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678",YES,yes,yes,,,,,,,,,,,,,16,,0,0,0,0
RWS,RWS,RDWS & SD,RDWS & SD,,,,,2016-17,2016-17,KOLAR,kolar,kolar,SRINIVASAPURA,SRINIVASAPURA,,,Chaldiganahalli,Chaldiganahalli,Mogilahalli,Mogilahalli,Mogilahalli,Mogilahalli,,,,,,,,,,,,,Borewell,borewell,borewell,,,,500 LPH,500,500,850000,850000,850000,PUF CABIN,puff cabin,400000,400000,400000,450000,450000,450000,YES,yes,yes,YES,yes,yes,,,,,,,NO,no,no,"M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678","M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678",YES,yes,yes,,,,,,,,,,,,,16,,0,0,0,0
RWS,RWS,RDWS & SD,RDWS & SD,,,,,2016-17,2016-17,KOLAR,kolar,kolar,SRINIVASAPURA,SRINIVASAPURA,,,Chaldiganahalli,Chaldiganahalli,Unikili,Unikili,Unikili,Unikili,,,,,,,,,,,,,Borewell,borewell,borewell,,,,500 LPH,500,500,850000,850000,850000,PUF CABIN,puff cabin,400000,400000,400000,450000,450000,450000,YES,yes,yes,YES,yes,yes,,,,,,,NO,no,no,"M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678","M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678",YES,yes,yes,,,,,,,,,,,,,16,,0,0,0,0
RWS,RWS,RDWS & SD,RDWS & SD,,,,,2016-17,2016-17,KOLAR,kolar,kolar,SRINIVASAPURA,SRINIVASAPURA,,,Dalasanur,Dalasanur,Gummareddypura,Gummareddypura,Gummareddypura,Gummareddypura,,,,,,,,,,,,,Borewell,borewell,borewell,,,,500 LPH,500,500,850000,850000,850000,PUF CABIN,puff cabin,400000,400000,400000,450000,450000,450000,YES,yes,yes,YES,yes,yes,,,,,,,NO,no,no,"M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678","M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678",YES,yes,yes,,,,,,,,,,,,,16,,0,0,0,0
RWS,RWS,RDWS & SD,RDWS & SD,,,,,2016-17,2016-17,KOLAR,kolar,kolar,SRINIVASAPURA,SRINIVASAPURA,,,Dalasanur,Dalasanur,Kodicheruvu,Kodicheruvu,Kodicheruvu,Kodicheruvu,,,,,,,,,,,,,Borewell,borewell,borewell,,,,500 LPH,500,500,850000,850000,850000,PUF CABIN,puff cabin,400000,400000,400000,450000,450000,450000,YES,yes,yes,YES,yes,yes,,,,,,,NO,no,no,"M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678","M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678",YES,yes,yes,,,,,,,,,,,,,16,,0,0,0,0
RWS,RWS,RDWS & SD,RDWS & SD,,,,,2016-17,2016-17,KOLAR,kolar,kolar,SRINIVASAPURA,SRINIVASAPURA,,,Dalasanur,Dalasanur,Kuppahalli,Kuppahalli,Kuppahalli,Kuppahalli,,,,,,,,,,,,,Borewell,borewell,borewell,,,,500 LPH,500,500,850000,850000,850000,PUF CABIN,puff cabin,400000,400000,400000,450000,450000,450000,YES,yes,yes,YES,yes,yes,,,,,,,NO,no,no,"M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678","M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678",YES,yes,yes,,,,,,,,,,,,,16,,0,0,0,0
RWS,RWS,RDWS & SD,RDWS & SD,,,,,2016-17,2016-17,KOLAR,kolar,kolar,SRINIVASAPURA,SRINIVASAPURA,,,Dalasanur,Dalasanur,Valageranahalli,Valageranahalli,Valageranahalli,Valageranahalli,,,,,,,,,,,,,Borewell,borewell,borewell,,,,500 LPH,500,500,850000,850000,850000,PUF CABIN,puff cabin,400000,400000,400000,450000,450000,450000,YES,yes,yes,YES,yes,yes,,,,,,,NO,no,no,"M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678","M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678",YES,yes,yes,,,,,,,,,,,,,16,,0,0,0,0
RWS,RWS,RDWS & SD,RDWS & SD,,,,,2016-17,2016-17,KOLAR,kolar,kolar,SRINIVASAPURA,SRINIVASAPURA,,,Dalasanur,Dalasanur,Yelavahalli,Yelavahalli,Yelavahalli,Yelavahalli,,,,,,,,,,,,,Borewell,borewell,borewell,,,,500 LPH,500,500,850000,850000,850000,PUF CABIN,puff cabin,400000,400000,400000,450000,450000,450000,YES,yes,yes,YES,yes,yes,,,,,,,NO,no,no,"M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678","M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678",YES,yes,yes,,,,,,,,,,,,,16,,0,0,0,0
RWS,RWS,RDWS & SD,RDWS & SD,,,,,2016-17,2016-17,KOLAR,kolar,kolar,SRINIVASAPURA,SRINIVASAPURA,,,Gownipalli,Gownipalli,Ganarajapalli,Ganarajapalli,Ganarajapalli,Ganarajapalli,,,,,,,,,,,,,Borewell,borewell,borewell,,,,500 LPH,500,500,850000,850000,850000,PUF CABIN,puff cabin,400000,400000,400000,450000,450000,450000,YES,yes,yes,YES,yes,yes,,,,,,,NO,no,no,"M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678","M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678",YES,yes,yes,,,,,,,,,,,,,16,,0,0,0,0
RWS,RWS,RDWS & SD,RDWS & SD,,,,,2016-17,2016-17,KOLAR,kolar,kolar,SRINIVASAPURA,SRINIVASAPURA,,,Gownipalli,Gownipalli,Kotekallur,Kotekallur,Kotekallur,Kotekallur,,,,,,,,,,,,,Borewell,borewell,borewell,,,,500 LPH,500,500,850000,850000,850000,PUF CABIN,puff cabin,400000,400000,400000,450000,450000,450000,YES,yes,yes,YES,yes,yes,,,,,,,NO,no,no,"M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678","M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678",YES,yes,yes,,,,,,,,,,,,,16,,0,0,0,0
RWS,RWS,RDWS & SD,RDWS & SD,,,,,2016-17,2016-17,KOLAR,kolar,kolar,SRINIVASAPURA,SRINIVASAPURA,,,Hodali,Hodali,Dasarathimmanahalli,Dasarathimmanahalli,Dasarathimmanahalli,Dasarathimmanahalli,,,,,,,,,,,,,Borewell,borewell,borewell,,,,500 LPH,500,500,850000,850000,850000,PUF CABIN,puff cabin,400000,400000,400000,450000,450000,450000,YES,yes,yes,YES,yes,yes,,,,,,,NO,no,no,"M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678","M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678",YES,yes,yes,,,,,,,,,,,,,16,,0,0,0,0
RWS,RWS,RDWS & SD,RDWS & SD,,,,,2016-17,2016-17,KOLAR,kolar,kolar,SRINIVASAPURA,SRINIVASAPURA,,,Hodali,Hodali,Devalapalli,Devalapalli,Devalapalli,Devalapalli,,,,,,,,,,,,,Borewell,borewell,borewell,,,,500 LPH,500,500,850000,850000,850000,PUF CABIN,puff cabin,400000,400000,400000,450000,450000,450000,YES,yes,yes,YES,yes,yes,,,,,,,NO,no,no,"M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678","M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678",YES,yes,yes,,,,,,,,,,,,,16,,0,0,0,0
RWS,RWS,RDWS & SD,RDWS & SD,,,,,2016-17,2016-17,KOLAR,kolar,kolar,SRINIVASAPURA,SRINIVASAPURA,,,Hodali,Hodali,Kotraguli,Kotraguli,Kotraguli,Kotraguli,,,,,,,,,,,,,Borewell,borewell,borewell,,,,500 LPH,500,500,850000,850000,850000,PUF CABIN,puff cabin,400000,400000,400000,450000,450000,450000,YES,yes,yes,YES,yes,yes,,,,,,,NO,no,no,"M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678","M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678",YES,yes,yes,,,,,,,,,,,,,16,,0,0,0,0
RWS,RWS,RDWS & SD,RDWS & SD,,,,,2016-17,2016-17,KOLAR,kolar,kolar,SRINIVASAPURA,SRINIVASAPURA,,,Hodali,Hodali,R. Thimmasandra,R. Thimmasandra,R. Thimmasandra,R. Thimmasandra,,,,,,,,,,,,,Borewell,borewell,borewell,,,,500 LPH,500,500,850000,850000,850000,PUF CABIN,puff cabin,400000,400000,400000,450000,450000,450000,YES,yes,yes,YES,yes,yes,,,,,,,NO,no,no,"M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678","M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678",YES,yes,yes,,,,,,,,,,,,,16,,0,0,0,0
RWS,RWS,RDWS & SD,RDWS & SD,,,,,2016-17,2016-17,KOLAR,kolar,kolar,SRINIVASAPURA,SRINIVASAPURA,,,Hodali,Hodali,Thinnali,Thinnali,Thinnali,Thinnali,,,,,,,,,,,,,Borewell,borewell,borewell,,,,500 LPH,500,500,850000,850000,850000,PUF CABIN,puff cabin,400000,400000,400000,450000,450000,450000,YES,yes,yes,YES,yes,yes,,,,,,,NO,no,no,"M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678","M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678",YES,yes,yes,,,,,,,,,,,,,16,,0,0,0,0
RWS,RWS,RDWS & SD,RDWS & SD,,,,,2016-17,2016-17,KOLAR,kolar,kolar,SRINIVASAPURA,SRINIVASAPURA,,,J. Thimmasandra,J. Thimmasandra,Alambagiri,Alambagiri,Alambagiri,Alambagiri,,,,,,,,,,,,,Borewell,borewell,borewell,,,,500 LPH,500,500,850000,850000,850000,PUF CABIN,puff cabin,400000,400000,400000,450000,450000,450000,YES,yes,yes,YES,yes,yes,,,,,,,NO,no,no,"M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678","M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678",YES,yes,yes,,,,,,,,,,,,,16,,0,0,0,0
RWS,RWS,RDWS & SD,RDWS & SD,,,,,2016-17,2016-17,KOLAR,kolar,kolar,SRINIVASAPURA,SRINIVASAPURA,,,J. Thimmasandra,J. Thimmasandra,Indiranagara,Indiranagara,Indiranagara,Indiranagara,,,,,,,,,,,,,Borewell,borewell,borewell,,,,500 LPH,500,500,850000,850000,850000,PUF CABIN,puff cabin,400000,400000,400000,450000,450000,450000,YES,yes,yes,YES,yes,yes,,,,,,,NO,no,no,"M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678","M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678",YES,yes,yes,,,,,,,,,,,,,16,,0,0,0,0
RWS,RWS,RDWS & SD,RDWS & SD,,,,,2016-17,2016-17,KOLAR,kolar,kolar,SRINIVASAPURA,SRINIVASAPURA,,,J. Thimmasandra,J. Thimmasandra,J. Thimmasandra,J. Thimmasandra,J. Thimmasandra,J. Thimmasandra,,,,,,,,,,,,,Borewell,borewell,borewell,,,,500 LPH,500,500,850000,850000,850000,PUF CABIN,puff cabin,400000,400000,400000,450000,450000,450000,YES,yes,yes,YES,yes,yes,,,,,,,NO,no,no,"M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678","M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678",YES,yes,yes,,,,,,,,,,,,,16,,0,0,0,0
RWS,RWS,RDWS & SD,RDWS & SD,,,,,2016-17,2016-17,KOLAR,kolar,kolar,SRINIVASAPURA,SRINIVASAPURA,,,Kodipalli,Kodipalli,Avaganapalli,Avaganapalli,Avaganapalli,Avaganapalli,,,,,,,,,,,,,Borewell,borewell,borewell,,,,500 LPH,500,500,850000,850000,850000,PUF CABIN,puff cabin,400000,400000,400000,450000,450000,450000,YES,yes,yes,YES,yes,yes,,,,,,,NO,no,no,"M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678","M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678",YES,yes,yes,,,,,,,,,,,,,16,,0,0,0,0
RWS,RWS,RDWS & SD,RDWS & SD,,,,,2016-17,2016-17,KOLAR,kolar,kolar,SRINIVASAPURA,SRINIVASAPURA,,,Kodipalli,Kodipalli,Byappalli,Byappalli,Byappalli,Byappalli,,,,,,,,,,,,,Borewell,borewell,borewell,,,,500 LPH,500,500,850000,850000,850000,PUF CABIN,puff cabin,400000,400000,400000,450000,450000,450000,YES,yes,yes,YES,yes,yes,,,,,,,NO,no,no,"M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678","M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678",YES,yes,yes,,,,,,,,,,,,,16,,0,0,0,0
RWS,RWS,RDWS & SD,RDWS & SD,,,,,2016-17,2016-17,KOLAR,kolar,kolar,SRINIVASAPURA,SRINIVASAPURA,,,Kodipalli,Kodipalli,Karipally,Karipally,Karipally,Karipally,,,,,,,,,,,,,Borewell,borewell,borewell,,,,500 LPH,500,500,850000,850000,850000,PUF CABIN,puff cabin,400000,400000,400000,450000,450000,450000,YES,yes,yes,YES,yes,yes,,,,,,,NO,no,no,"M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678","M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678",YES,yes,yes,,,,,,,,,,,,,16,,0,0,0,0
RWS,RWS,RDWS & SD,RDWS & SD,,,,,2016-17,2016-17,KOLAR,kolar,kolar,SRINIVASAPURA,SRINIVASAPURA,,,Kodipalli,Kodipalli,Nakkalagadda,Nakkalagadda,Nakkalagadda,Nakkalagadda,,,,,,,,,,,,,Borewell,borewell,borewell,,,,500 LPH,500,500,850000,850000,850000,PUF CABIN,puff cabin,400000,400000,400000,450000,450000,450000,YES,yes,yes,YES,yes,yes,,,,,,,NO,no,no,"M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678","M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678",YES,yes,yes,,,,,,,,,,,,,16,,0,0,0,0
RWS,RWS,RDWS & SD,RDWS & SD,,,,,2016-17,2016-17,KOLAR,kolar,kolar,SRINIVASAPURA,SRINIVASAPURA,,,Kolathur,Kolathur,Haralakunte,Haralakunte,Haralakunte,Haralakunte,,,,,,,,,,,,,Borewell,borewell,borewell,,,,500 LPH,500,500,850000,850000,850000,PUF CABIN,puff cabin,400000,400000,400000,450000,450000,450000,YES,yes,yes,YES,yes,yes,,,,,,,NO,no,no,"M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678","M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678",YES,yes,yes,,,,,,,,,,,,,16,,0,0,0,0
RWS,RWS,RDWS & SD,RDWS & SD,,,,,2016-17,2016-17,KOLAR,kolar,kolar,SRINIVASAPURA,SRINIVASAPURA,,,Kolathur,Kolathur,Kattibeesanahalli,Kattibeesanahalli,Kattibeesanahalli,Kattibeesanahalli,,,,,,,,,,,,,Borewell,borewell,borewell,,,,500 LPH,500,500,850000,850000,850000,PUF CABIN,puff cabin,400000,400000,400000,450000,450000,450000,YES,yes,yes,YES,yes,yes,,,,,,,NO,no,no,"M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678","M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678",YES,yes,yes,,,,,,,,,,,,,16,,0,0,0,0
RWS,RWS,RDWS & SD,RDWS & SD,,,,,2016-17,2016-17,KOLAR,kolar,kolar,SRINIVASAPURA,SRINIVASAPURA,,,Kolathur,Kolathur,Seethareddyhalli,Seethareddyhalli,Seethareddyhalli,Seethareddyhalli,,,,,,,,,,,,,Borewell,borewell,borewell,,,,500 LPH,500,500,850000,850000,850000,PUF CABIN,puff cabin,400000,400000,400000,450000,450000,450000,YES,yes,yes,YES,yes,yes,,,,,,,NO,no,no,"M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678","M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678",YES,yes,yes,,,,,,,,,,,,,16,,0,0,0,0
RWS,RWS,RDWS & SD,RDWS & SD,,,,,2016-17,2016-17,KOLAR,kolar,kolar,SRINIVASAPURA,SRINIVASAPURA,,,Kolathur,Kolathur,Uppukunte,Uppukunte,Uppukunte,Uppukunte,,,,,,,,,,,,,Borewell,borewell,borewell,,,,500 LPH,500,500,850000,850000,850000,PUF CABIN,puff cabin,400000,400000,400000,450000,450000,450000,YES,yes,yes,YES,yes,yes,,,,,,,NO,no,no,"M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678","M/s Neutech Solar System Pvt Ltd, No.5, B.M.Shankarappa Industrial Estate, Sunkadakatte, Bangalore-91, Suresh Kumar, Ph.No. - 7022288678",YES,yes,yes,,,,,,,,,,,,,16,,0,0,0,0
